"Дата","Регион","Заражений","Выздоровлений","Смертей","Смертей за день","Заражений за день","Выздоровлений за день"
26.03.2020,Ярославская область,1,0,0,0,0,0
27.03.2020,Архангельская область,3,0,0,0,0,0
27.03.2020,Башкортостан,4,0,0,0,0,0
27.03.2020,Белгородская область,1,0,0,0,0,0
27.03.2020,Брянская область,2,0,0,0,0,0
27.03.2020,Бурятия,2,0,0,0,0,0
27.03.2020,Волгоградская область,4,0,0,0,3,0
27.03.2020,Воронежская область,6,0,0,0,0,0
27.03.2020,Дагестан,1,0,0,0,1,0
27.03.2020,Забайкальский край,1,0,0,0,0,0
27.03.2020,Ивановская область,2,0,0,0,1,0
27.03.2020,Кабардино-Балкария,4,0,0,0,0,0
27.03.2020,Калининградская область,8,0,0,0,0,0
27.03.2020,Калужская область,2,0,0,0,0,0
27.03.2020,Кемеровская область,3,0,0,0,0,0
27.03.2020,Кировская область,8,0,0,0,1,0
27.03.2020,Коми,3,0,0,0,0,0
27.03.2020,Краснодарский край,9,0,0,0,0,0
27.03.2020,Красноярский край,8,0,0,0,0,0
27.03.2020,Крым,14,0,0,0,7,0
27.03.2020,Курганская область,1,0,0,0,0,0
27.03.2020,Ленинградская область,3,0,0,0,0,0
27.03.2020,Липецкая область,5,0,0,0,0,0
27.03.2020,Мордовия,2,0,0,0,2,0
27.03.2020,Москва,703,0,0,0,157,0
27.03.2020,Московская область,49,0,0,0,8,0
27.03.2020,Мурманская область,1,0,0,0,0,0
27.03.2020,Нижегородская область,8,0,0,0,0,0
27.03.2020,Новгородская область,1,0,0,0,0,0
27.03.2020,Новосибирская область,5,0,0,0,0,0
27.03.2020,Оренбургская область,4,0,0,0,0,0
27.03.2020,Орловская область,3,0,0,0,1,0
27.03.2020,Пензенская область,2,0,0,0,0,0
27.03.2020,Пермский край,10,0,0,0,0,0
27.03.2020,Приморский край,2,0,0,0,0,0
27.03.2020,Псковская область,6,0,0,0,0,0
27.03.2020,Ростовская область,2,0,0,0,1,0
27.03.2020,Рязанская область,2,0,0,0,0,0
27.03.2020,Самарская область,14,0,0,0,2,0
27.03.2020,Санкт-Петербург,26,0,0,0,0,0
27.03.2020,Саратовская область,1,0,0,0,0,0
27.03.2020,Саха (Якутия),14,0,0,0,0,0
27.03.2020,Свердловская область,20,0,0,0,0,0
27.03.2020,Севастополь,5,0,0,0,5,0
27.03.2020,Ставропольский край,5,0,0,0,0,0
27.03.2020,Тамбовская область,3,0,0,0,0,0
27.03.2020,Татарстан,11,0,0,0,1,0
27.03.2020,Тверская область,3,0,0,0,0,0
27.03.2020,Томская область,2,0,0,0,0,0
27.03.2020,Тульская область,8,0,0,0,1,0
27.03.2020,Тюменская область,3,0,0,0,0,0
27.03.2020,Удмуртия,4,0,0,0,2,0
27.03.2020,Ульяновская область,1,0,0,0,0,0
27.03.2020,Хабаровский край,5,0,0,0,0,0
27.03.2020,Хакасия,2,0,0,0,0,0
27.03.2020,ХМАО – Югра,4,0,0,0,0,0
27.03.2020,Челябинская область,5,0,0,0,0,0
27.03.2020,Чечня,3,0,0,0,2,0
27.03.2020,Чувашия,1,0,0,0,0,0
27.03.2020,Ярославская область,2,0,0,0,1,0
28.03.2020,Адыгея,1,0,0,0,1,0
28.03.2020,Архангельская область,3,0,0,0,0,0
28.03.2020,Башкортостан,4,0,0,0,0,0
28.03.2020,Белгородская область,1,0,0,0,0,0
28.03.2020,Брянская область,3,0,0,0,1,0
28.03.2020,Бурятия,8,0,0,0,6,0
28.03.2020,Волгоградская область,4,0,0,0,0,0
28.03.2020,Воронежская область,6,0,0,0,0,0
28.03.2020,Дагестан,1,0,0,0,0,0
28.03.2020,Забайкальский край,1,0,0,0,0,0
28.03.2020,Ивановская область,7,0,0,0,5,0
28.03.2020,Кабардино-Балкария,4,0,0,0,0,0
28.03.2020,Калининградская область,11,0,0,0,3,0
28.03.2020,Калужская область,2,0,0,0,0,0
28.03.2020,Кемеровская область,3,0,0,0,0,0
28.03.2020,Кировская область,8,0,0,0,0,0
28.03.2020,Коми,3,0,0,0,0,0
28.03.2020,Костромская область,1,0,0,0,1,0
28.03.2020,Краснодарский край,17,0,0,0,8,0
28.03.2020,Красноярский край,12,0,0,0,4,0
28.03.2020,Крым,15,0,0,0,1,0
28.03.2020,Курганская область,1,0,0,0,0,0
28.03.2020,Ленинградская область,7,0,0,0,4,0
28.03.2020,Липецкая область,8,0,0,0,3,0
28.03.2020,Мордовия,2,0,0,0,0,0
28.03.2020,Москва,817,0,0,0,114,0
28.03.2020,Московская область,85,0,0,0,36,0
28.03.2020,Мурманская область,1,0,0,0,0,0
28.03.2020,Нижегородская область,11,0,0,0,3,0
28.03.2020,Новгородская область,1,0,0,0,0,0
28.03.2020,Новосибирская область,7,0,0,0,2,0
28.03.2020,Оренбургская область,6,0,0,0,2,0
28.03.2020,Орловская область,3,0,0,0,0,0
28.03.2020,Пензенская область,2,0,0,0,0,0
28.03.2020,Пермский край,11,0,0,0,1,0
28.03.2020,Приморский край,2,0,0,0,0,0
28.03.2020,Псковская область,6,0,0,0,0,0
28.03.2020,Ростовская область,2,0,0,0,0,0
28.03.2020,Рязанская область,2,0,0,0,0,0
28.03.2020,Самарская область,14,0,0,0,0,0
28.03.2020,Санкт-Петербург,37,0,0,0,11,0
28.03.2020,Саратовская область,2,0,0,0,1,0
28.03.2020,Саха (Якутия),14,0,0,0,0,0
28.03.2020,Сахалинская область,4,0,0,0,4,0
28.03.2020,Свердловская область,24,0,0,0,4,0
28.03.2020,Севастополь,5,0,0,0,0,0
28.03.2020,Смоленская область,1,0,0,0,1,0
28.03.2020,Ставропольский край,5,0,0,0,0,0
28.03.2020,Тамбовская область,3,0,0,0,0,0
28.03.2020,Татарстан,14,0,0,0,3,0
28.03.2020,Тверская область,3,0,0,0,0,0
28.03.2020,Томская область,2,0,0,0,0,0
28.03.2020,Тульская область,11,0,0,0,3,0
28.03.2020,Тюменская область,3,0,0,0,0,0
28.03.2020,Удмуртия,4,0,0,0,0,0
28.03.2020,Ульяновская область,1,0,0,0,0,0
28.03.2020,Хабаровский край,5,0,0,0,0,0
28.03.2020,Хакасия,2,0,0,0,0,0
28.03.2020,ХМАО – Югра,4,0,0,0,0,0
28.03.2020,Челябинская область,9,0,0,0,4,0
28.03.2020,Чечня,5,0,0,0,2,0
28.03.2020,Чувашия,1,0,0,0,0,0
28.03.2020,Ярославская область,2,0,0,0,0,0
29.03.2020,Адыгея,1,0,0,0,0,0
29.03.2020,Амурская область,1,0,0,0,1,0
29.03.2020,Архангельская область,3,0,0,0,0,0
29.03.2020,Башкортостан,5,0,0,0,1,0
29.03.2020,Белгородская область,2,0,0,0,1,0
29.03.2020,Брянская область,3,0,0,0,0,0
29.03.2020,Бурятия,8,0,0,0,0,0
29.03.2020,Волгоградская область,4,0,0,0,0,0
29.03.2020,Воронежская область,6,0,0,0,0,0
29.03.2020,Дагестан,1,0,0,0,0,0
29.03.2020,Забайкальский край,1,0,0,0,0,0
29.03.2020,Ивановская область,7,0,0,0,0,0
29.03.2020,Иркутская область,1,0,0,0,1,0
29.03.2020,Кабардино-Балкария,4,0,0,0,0,0
29.03.2020,Калининградская область,11,0,0,0,0,0
29.03.2020,Калужская область,2,0,0,0,0,0
29.03.2020,Кемеровская область,3,0,0,0,0,0
29.03.2020,Кировская область,9,0,0,0,1,0
29.03.2020,Коми,7,0,0,0,4,0
29.03.2020,Костромская область,1,0,0,0,0,0
29.03.2020,Краснодарский край,17,0,0,0,0,0
29.03.2020,Красноярский край,12,0,0,0,0,0
29.03.2020,Крым,15,0,0,0,0,0
29.03.2020,Курганская область,1,0,0,0,0,0
29.03.2020,Ленинградская область,9,0,0,0,2,0
29.03.2020,Липецкая область,9,0,0,0,1,0
29.03.2020,Мордовия,3,0,0,0,1,0
29.03.2020,Москва,1014,0,0,0,197,0
29.03.2020,Московская область,112,0,0,0,27,0
29.03.2020,Мурманская область,3,0,0,0,2,0
29.03.2020,Нижегородская область,11,0,0,0,0,0
29.03.2020,Новгородская область,3,0,0,0,2,0
29.03.2020,Новосибирская область,8,0,0,0,1,0
29.03.2020,Омская область,3,0,0,0,3,0
29.03.2020,Оренбургская область,6,0,0,0,0,0
29.03.2020,Орловская область,3,0,0,0,0,0
29.03.2020,Пензенская область,7,0,0,0,5,0
29.03.2020,Пермский край,11,0,0,0,0,0
29.03.2020,Приморский край,2,0,0,0,0,0
29.03.2020,Псковская область,6,0,0,0,0,0
29.03.2020,Ростовская область,2,0,0,0,0,0
29.03.2020,Рязанская область,3,0,0,0,1,0
29.03.2020,Самарская область,14,0,0,0,0,0
29.03.2020,Санкт-Петербург,42,0,0,0,5,0
29.03.2020,Саратовская область,2,0,0,0,0,0
29.03.2020,Саха (Якутия),15,0,0,0,1,0
29.03.2020,Сахалинская область,4,0,0,0,0,0
29.03.2020,Свердловская область,24,0,0,0,0,0
29.03.2020,Севастополь,5,0,0,0,0,0
29.03.2020,Смоленская область,1,0,0,0,0,0
29.03.2020,Ставропольский край,5,0,0,0,0,0
29.03.2020,Тамбовская область,3,0,0,0,0,0
29.03.2020,Татарстан,14,0,0,0,0,0
29.03.2020,Тверская область,3,0,0,0,0,0
29.03.2020,Томская область,3,0,0,0,1,0
29.03.2020,Тульская область,11,0,0,0,0,0
29.03.2020,Тюменская область,4,0,0,0,1,0
29.03.2020,Удмуртия,4,0,0,0,0,0
29.03.2020,Ульяновская область,1,0,0,0,0,0
29.03.2020,Хабаровский край,7,0,0,0,2,0
29.03.2020,Хакасия,2,0,0,0,0,0
29.03.2020,ХМАО – Югра,5,0,0,0,1,0
29.03.2020,Челябинская область,12,0,0,0,3,0
29.03.2020,Чечня,9,0,0,0,4,0
29.03.2020,Чувашия,1,0,0,0,0,0
29.03.2020,Ярославская область,3,0,0,0,1,0
30.03.2020,Адыгея,4,0,0,0,3,0
30.03.2020,Алтайский край,1,0,0,0,1,0
30.03.2020,Амурская область,1,0,0,0,0,0
30.03.2020,Архангельская область,7,0,0,0,4,0
30.03.2020,Башкортостан,5,0,0,0,0,0
30.03.2020,Белгородская область,5,0,0,0,3,0
30.03.2020,Брянская область,3,0,0,0,0,0
30.03.2020,Бурятия,13,0,0,0,5,0
30.03.2020,Владимирская область,2,0,0,0,2,0
30.03.2020,Волгоградская область,4,0,0,0,0,0
30.03.2020,Вологодская область,2,0,0,0,2,0
30.03.2020,Воронежская область,6,0,0,0,0,0
30.03.2020,Дагестан,4,0,0,0,3,0
30.03.2020,Забайкальский край,1,0,0,0,0,0
30.03.2020,Ивановская область,9,0,0,0,2,0
30.03.2020,Иркутская область,2,0,0,0,1,0
30.03.2020,Кабардино-Балкария,6,0,0,0,2,0
30.03.2020,Калининградская область,12,0,0,0,1,0
30.03.2020,Калмыкия,1,0,0,0,1,0
30.03.2020,Калужская область,3,0,0,0,1,0
30.03.2020,Кемеровская область,3,0,0,0,0,0
30.03.2020,Кировская область,12,0,0,0,3,0
30.03.2020,Коми,22,0,0,0,15,0
30.03.2020,Костромская область,1,0,0,0,0,0
30.03.2020,Краснодарский край,17,0,0,0,0,0
30.03.2020,Красноярский край,14,0,0,0,2,0
30.03.2020,Крым,15,0,0,0,0,0
30.03.2020,Курганская область,1,0,0,0,0,0
30.03.2020,Ленинградская область,11,0,0,0,2,0
30.03.2020,Липецкая область,10,0,0,0,1,0
30.03.2020,Марий Эл,2,0,0,0,2,0
30.03.2020,Мордовия,3,0,0,0,0,0
30.03.2020,Москва,1226,0,0,0,212,0
30.03.2020,Московская область,119,0,0,0,7,0
30.03.2020,Мурманская область,5,0,0,0,2,0
30.03.2020,Нижегородская область,11,0,0,0,0,0
30.03.2020,Новгородская область,3,0,0,0,0,0
30.03.2020,Новосибирская область,9,0,0,0,1,0
30.03.2020,Омская область,3,0,0,0,0,0
30.03.2020,Оренбургская область,7,0,0,0,1,0
30.03.2020,Орловская область,3,0,0,0,0,0
30.03.2020,Пензенская область,7,0,0,0,0,0
30.03.2020,Пермский край,13,0,0,0,2,0
30.03.2020,Приморский край,2,0,0,0,0,0
30.03.2020,Псковская область,9,0,0,0,3,0
30.03.2020,Ростовская область,2,0,0,0,0,0
30.03.2020,Рязанская область,5,0,0,0,2,0
30.03.2020,Самарская область,14,0,0,0,0,0
30.03.2020,Санкт-Петербург,50,0,0,0,8,0
30.03.2020,Саратовская область,4,0,0,0,2,0
30.03.2020,Саха (Якутия),15,0,0,0,0,0
30.03.2020,Сахалинская область,4,0,0,0,0,0
30.03.2020,Свердловская область,24,0,0,0,0,0
30.03.2020,Севастополь,5,0,0,0,0,0
30.03.2020,Смоленская область,1,0,0,0,0,0
30.03.2020,Ставропольский край,6,0,0,0,1,0
30.03.2020,Тамбовская область,3,0,0,0,0,0
30.03.2020,Татарстан,14,0,0,0,0,0
30.03.2020,Тверская область,4,0,0,0,1,0
30.03.2020,Томская область,3,0,0,0,0,0
30.03.2020,Тульская область,12,0,0,0,1,0
30.03.2020,Тюменская область,4,0,0,0,0,0
30.03.2020,Удмуртия,4,0,0,0,0,0
30.03.2020,Ульяновская область,1,0,0,0,0,0
30.03.2020,Хабаровский край,7,0,0,0,0,0
30.03.2020,Хакасия,3,0,0,0,1,0
30.03.2020,ХМАО – Югра,5,0,0,0,0,0
30.03.2020,Челябинская область,14,0,0,0,2,0
30.03.2020,Чечня,9,0,0,0,0,0
30.03.2020,Ярославская область,3,0,0,0,0,0
31.03.2020,Адыгея,4,0,0,0,0,0
31.03.2020,Алтайский край,2,0,0,0,1,0
31.03.2020,Амурская область,1,0,0,0,0,0
31.03.2020,Архангельская область,7,0,0,0,0,0
31.03.2020,Астраханская область,2,0,0,0,2,0
31.03.2020,Башкортостан,7,0,0,0,2,0
31.03.2020,Белгородская область,5,0,0,0,0,0
31.03.2020,Брянская область,3,0,0,0,0,0
31.03.2020,Бурятия,19,0,0,0,6,0
31.03.2020,Владимирская область,2,0,0,0,0,0
31.03.2020,Волгоградская область,4,0,0,0,0,0
31.03.2020,Вологодская область,2,0,0,0,0,0
31.03.2020,Воронежская область,8,0,0,0,2,0
31.03.2020,Дагестан,13,0,0,0,9,0
31.03.2020,Забайкальский край,1,0,0,0,0,0
31.03.2020,Ивановская область,9,0,0,0,0,0
